ClientCipherSuites,ClientExtensions,ConversationKey,Records[0].Length,Records[0].Segments[0].Flags,Records[0].Segments[0].Length,Records[0].Segments[0].TimeOffset,Records[0].Segments[0].Window,Records[0].Segments[1].Flags,Records[0].Segments[1].Length,Records[0].Segments[1].TimeOffset,Records[0].Segments[1].Window,Records[0].Segments[2].Flags,Records[0].Segments[2].Length,Records[0].Segments[2].TimeOffset,Records[0].Segments[2].Window,Records[0].Segments[3].Flags,Records[0].Segments[3].Length,Records[0].Segments[3].TimeOffset,Records[0].Segments[3].Window,Records[0].Segments[4].Flags,Records[0].Segments[4].Length,Records[0].Segments[4].TimeOffset,Records[0].Segments[4].Window,Records[0].TimeOffset,Records[1].Length,Records[1].Segments[0].Flags,Records[1].Segments[0].Length,Records[1].Segments[0].TimeOffset,Records[1].Segments[0].Window,Records[1].Segments[1].Flags,Records[1].Segments[1].Length,Records[1].Segments[1].TimeOffset,Records[1].Segments[1].Window,Records[1].Segments[2].Flags,Records[1].Segments[2].Length,Records[1].Segments[2].TimeOffset,Records[1].Segments[2].Window,Records[1].Segments[3].Flags,Records[1].Segments[3].Length,Records[1].Segments[3].TimeOffset,Records[1].Segments[3].Window,Records[1].Segments[4].Flags,Records[1].Segments[4].Length,Records[1].Segments[4].TimeOffset,Records[1].Segments[4].Window,Records[1].TimeOffset,Records[2].Length,Records[2].Segments[0].Flags,Records[2].Segments[0].Length,Records[2].Segments[0].TimeOffset,Records[2].Segments[0].Window,Records[2].Segments[1].Flags,Records[2].Segments[1].Length,Records[2].Segments[1].TimeOffset,Records[2].Segments[1].Window,Records[2].Segments[2].Flags,Records[2].Segments[2].Length,Records[2].Segments[2].TimeOffset,Records[2].Segments[2].Window,Records[2].Segments[3].Flags,Records[2].Segments[3].Length,Records[2].Segments[3].TimeOffset,Records[2].Segments[3].Window,Records[2].Segments[4].Flags,Records[2].Segments[4].Length,Records[2].Segments[4].TimeOffset,Records[2].Segments[4].Window,Records[2].TimeOffset,Records[3].Length,Records[3].Segments[0].Flags,Records[3].Segments[0].Length,Records[3].Segments[0].TimeOffset,Records[3].Segments[0].Window,Records[3].Segments[1].Flags,Records[3].Segments[1].Length,Records[3].Segments[1].TimeOffset,Records[3].Segments[1].Window,Records[3].Segments[2].Flags,Records[3].Segments[2].Length,Records[3].Segments[2].TimeOffset,Records[3].Segments[2].Window,Records[3].Segments[3].Flags,Records[3].Segments[3].Length,Records[3].Segments[3].TimeOffset,Records[3].Segments[3].Window,Records[3].Segments[4].Flags,Records[3].Segments[4].Length,Records[3].Segments[4].TimeOffset,Records[3].Segments[4].Window,Records[3].TimeOffset,Records[4].Length,Records[4].Segments[0].Flags,Records[4].Segments[0].Length,Records[4].Segments[0].TimeOffset,Records[4].Segments[0].Window,Records[4].Segments[1].Flags,Records[4].Segments[1].Length,Records[4].Segments[1].TimeOffset,Records[4].Segments[1].Window,Records[4].Segments[2].Flags,Records[4].Segments[2].Length,Records[4].Segments[2].TimeOffset,Records[4].Segments[2].Window,Records[4].Segments[3].Flags,Records[4].Segments[3].Length,Records[4].Segments[3].TimeOffset,Records[4].Segments[3].Window,Records[4].Segments[4].Flags,Records[4].Segments[4].Length,Records[4].Segments[4].TimeOffset,Records[4].Segments[4].Window,Records[4].TimeOffset,Records[5].Length,Records[5].Segments[0].Flags,Records[5].Segments[0].Length,Records[5].Segments[0].TimeOffset,Records[5].Segments[0].Window,Records[5].Segments[1].Flags,Records[5].Segments[1].Length,Records[5].Segments[1].TimeOffset,Records[5].Segments[1].Window,Records[5].Segments[2].Flags,Records[5].Segments[2].Length,Records[5].Segments[2].TimeOffset,Records[5].Segments[2].Window,Records[5].Segments[3].Flags,Records[5].Segments[3].Length,Records[5].Segments[3].TimeOffset,Records[5].Segments[3].Window,Records[5].Segments[4].Flags,Records[5].Segments[4].Length,Records[5].Segments[4].TimeOffset,Records[5].Segments[4].Window,Records[5].TimeOffset,Records[6].Length,Records[6].Segments[0].Flags,Records[6].Segments[0].Length,Records[6].Segments[0].TimeOffset,Records[6].Segments[0].Window,Records[6].Segments[1].Flags,Records[6].Segments[1].Length,Records[6].Segments[1].TimeOffset,Records[6].Segments[1].Window,Records[6].Segments[2].Flags,Records[6].Segments[2].Length,Records[6].Segments[2].TimeOffset,Records[6].Segments[2].Window,Records[6].Segments[3].Flags,Records[6].Segments[3].Length,Records[6].Segments[3].TimeOffset,Records[6].Segments[3].Window,Records[6].Segments[4].Flags,Records[6].Segments[4].Length,Records[6].Segments[4].TimeOffset,Records[6].Segments[4].Window,Records[6].TimeOffset,Records[7].Length,Records[7].Segments[0].Flags,Records[7].Segments[0].Length,Records[7].Segments[0].TimeOffset,Records[7].Segments[0].Window,Records[7].Segments[1].Flags,Records[7].Segments[1].Length,Records[7].Segments[1].TimeOffset,Records[7].Segments[1].Window,Records[7].Segments[2].Flags,Records[7].Segments[2].Length,Records[7].Segments[2].TimeOffset,Records[7].Segments[2].Window,Records[7].Segments[3].Flags,Records[7].Segments[3].Length,Records[7].Segments[3].TimeOffset,Records[7].Segments[3].Window,Records[7].Segments[4].Flags,Records[7].Segments[4].Length,Records[7].Segments[4].TimeOffset,Records[7].Segments[4].Window,Records[7].TimeOffset,Records[8].Length,Records[8].Segments[0].Flags,Records[8].Segments[0].Length,Records[8].Segments[0].TimeOffset,Records[8].Segments[0].Window,Records[8].Segments[1].Flags,Records[8].Segments[1].Length,Records[8].Segments[1].TimeOffset,Records[8].Segments[1].Window,Records[8].Segments[2].Flags,Records[8].Segments[2].Length,Records[8].Segments[2].TimeOffset,Records[8].Segments[2].Window,Records[8].Segments[3].Flags,Records[8].Segments[3].Length,Records[8].Segments[3].TimeOffset,Records[8].Segments[3].Window,Records[8].Segments[4].Flags,Records[8].Segments[4].Length,Records[8].Segments[4].TimeOffset,Records[8].Segments[4].Window,Records[8].TimeOffset,Records[9].Length,Records[9].Segments[0].Flags,Records[9].Segments[0].Length,Records[9].Segments[0].TimeOffset,Records[9].Segments[0].Window,Records[9].Segments[1].Flags,Records[9].Segments[1].Length,Records[9].Segments[1].TimeOffset,Records[9].Segments[1].Window,Records[9].Segments[2].Flags,Records[9].Segments[2].Length,Records[9].Segments[2].TimeOffset,Records[9].Segments[2].Window,Records[9].Segments[3].Flags,Records[9].Segments[3].Length,Records[9].Segments[3].TimeOffset,Records[9].Segments[3].Window,Records[9].Segments[4].Flags,Records[9].Segments[4].Length,Records[9].Segments[4].TimeOffset,Records[9].Segments[4].Window,Records[9].TimeOffset,ServerCertificates,ServerCipherSuite,ServerExtensions,SessionId,Timestamp,Version
"[56026,4865,4866,4867,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,DRAFT_TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,DRAFT_TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA]","[(name=SNI,value=www.fit.vutbr.cz),(name=ALPN,value=h2,http/1.1)]",Tcp:192.168.120.4:61132>147.229.9.23:443,-455,"ACK,PSH",460,398,2056,,0,0,0,,0,0,0,,0,0,0,,0,0,0,398,4122,ACK,1448,797,4163,ACK,1448,797,4163,"ACK,PSH",1231,797,4163,,0,0,0,,0,0,0,797,4122,ACK,1448,797,4163,ACK,1448,797,4163,"ACK,PSH",1231,797,4163,,0,0,0,,0,0,0,797,1226,"ACK,PSH",1231,797,4163,,0,0,0,,0,0,0,,0,0,0,,0,0,0,797,-454,"ACK,PSH",459,866,2048,,0,0,0,,0,0,0,,0,0,0,,0,0,0,866,4120,ACK,1448,1172,4163,ACK,1448,1172,4163,"ACK,PSH",1229,1172,4163,,0,0,0,,0,0,0,1172,11362,ACK,1448,1172,4163,ACK,1448,1172,4163,ACK,1448,1172,4163,ACK,1448,1177,4163,ACK,1448,1177,4163,1172,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,,TLS_RSA_WITH_AES_128_GCM_SHA256,[],a5607cfc8db216e69ecab81f40f1de8fb44214e7a7663080d2baade1fc98382e,11/17/2018 11:31:55 PM +00:00,Tls12
